,Age,score_wifi,score_booking,score_location,score_restaurant,score_spa,score_sports,score_checkin,score_local_sites,score_housekeeping,score_overall
85984,36,4,4,4,4,4,4,2,4,4,2
85985,45,5,5,5,4,2,5,3,5,4,4
85986,63,4,4,4,5,5,5,5,3,5,5
85987,53,3,3,3,5,4,3,5,3,4,3
85988,37,3,3,3,3,3,3,1,3,3,1
85989,45,5,5,5,5,5,3,5,3,5,5
85990,32,2,4,4,2,2,2,3,3,2,2
85991,45,3,3,5,3,3,3,1,1,3,1
85992,58,5,5,5,5,5,5,4,5,5,5
85993,59,1,1,5,5,5,5,3,4,5,2
85994,28,5,5,5,4,4,4,3,5,4,4
85995,55,3,2,5,4,3,4,5,4,4,2
85996,68,5,5,5,4,1,4,5,4,4,4
85997,24,1,1,2,3,5,3,2,4,3,2
85998,45,1,1,1,4,1,5,5,5,5,5
85999,30,4,4,3,3,3,3,5,5,3,2
86000,58,2,2,2,3,4,4,3,4,5,5
86001,28,2,2,4,3,3,3,5,5,3,2
86002,40,2,2,2,4,1,3,1,3,4,4
86003,36,2,2,4,4,4,4,4,5,4,2
86004,39,5,5,5,2,5,4,3,4,5,5
86005,44,3,3,4,4,4,4,3,3,4,1
86006,12,1,1,2,4,2,4,4,5,4,1
86007,52,3,3,4,5,5,5,4,4,5,1
86008,56,1,1,5,3,3,4,1,4,4,1
86009,69,3,3,3,4,4,4,2,4,4,1
86010,27,4,4,4,2,2,2,2,3,2,1
86011,38,1,1,4,5,4,5,3,3,5,2
86012,54,4,4,4,3,4,4,3,4,3,4
86013,45,2,2,2,2,4,3,4,3,4,2
86014,40,2,2,2,2,2,3,2,4,2,2
86015,46,2,2,2,4,4,4,3,4,4,3
86016,23,3,3,2,2,2,2,2,2,2,1
86017,38,4,4,2,4,4,4,1,2,4,2
86018,42,2,4,4,2,2,2,3,1,2,2
86019,23,2,2,3,3,3,3,1,3,3,2
86020,58,4,4,4,3,4,4,5,4,5,5
86021,46,1,1,1,4,5,2,4,2,5,5
86022,26,4,4,3,3,3,3,5,1,3,2
86023,49,1,1,3,4,4,4,1,1,4,2
86024,58,2,2,2,4,3,2,3,2,4,2
86025,32,3,3,4,2,2,2,5,3,2,1
86026,26,3,3,2,2,2,2,3,5,2,2
86027,58,3,3,3,3,5,4,4,4,3,4
86028,24,0,0,2,0,5,2,5,5,5,5
86029,35,1,1,4,3,3,3,1,4,3,1
86030,66,1,1,4,1,3,5,4,5,2,2
86031,44,5,5,5,2,4,5,5,5,1,4
86032,49,1,1,1,4,4,3,4,3,4,4
86033,55,2,2,2,3,5,5,5,5,4,3
86034,52,4,5,4,3,5,2,3,2,3,3
86035,26,2,2,4,5,5,5,1,5,5,1
86036,61,2,2,1,3,4,2,3,2,3,2
86037,24,1,1,1,5,5,5,2,3,5,5
86038,30,4,4,4,4,4,4,4,3,4,4
86039,20,2,2,3,3,3,3,1,3,3,2
86040,51,4,4,4,4,4,5,5,5,4,4
86041,15,1,3,4,1,1,3,1,2,1,0
86042,55,4,3,3,4,4,4,2,4,4,2
86043,17,5,5,4,3,3,3,3,4,3,4
86044,18,3,3,3,5,5,5,1,4,5,1
86045,25,5,5,5,4,4,4,3,5,4,3
86046,59,2,2,2,2,2,2,4,2,2,2
86047,60,4,4,4,5,3,4,2,4,2,4
86048,69,3,3,3,1,4,1,5,4,1,0
86049,24,2,5,5,2,2,2,4,4,2,2
86050,53,1,2,2,2,3,1,3,1,4,2
86051,19,3,3,1,2,2,2,3,4,2,2
86052,40,3,3,3,2,5,5,5,5,5,5
86053,52,4,1,4,5,4,4,4,4,3,4
86054,35,3,3,3,2,4,5,5,5,5,5
86055,20,2,2,1,3,2,3,2,3,3,2
86056,44,3,3,1,4,4,3,2,3,2,3
86057,34,1,1,4,3,3,3,5,4,3,2
86058,42,1,1,1,3,4,4,4,4,5,5
86059,16,4,4,4,5,5,5,4,4,5,1
86060,41,2,5,2,5,4,3,3,3,5,5
86061,16,3,3,2,3,3,3,4,5,3,1
86062,42,1,1,4,4,5,4,3,4,3,1
86063,42,3,3,3,5,2,5,3,3,5,1
86064,39,1,1,4,3,5,3,2,3,3,1
86065,34,4,5,5,4,4,4,5,3,4,3
86066,18,2,2,1,3,3,3,2,2,3,3
86067,67,2,2,1,2,2,2,2,2,2,2
86068,64,3,3,4,5,5,5,2,4,5,1
86069,18,1,1,3,1,1,1,1,4,1,0
86070,38,4,4,1,3,3,3,5,4,3,4
86071,52,5,2,2,5,5,5,2,3,5,5
86072,52,3,3,3,3,5,4,5,4,4,3
86073,23,2,2,3,2,2,2,5,5,2,1
86074,65,2,4,4,1,3,2,1,2,3,2
86075,15,1,1,1,5,5,5,3,4,5,5
86076,55,1,1,1,2,5,3,4,3,5,5
86077,43,2,3,3,3,3,1,2,1,4,1
86078,63,2,0,2,2,2,2,5,1,2,1
86079,45,4,4,2,4,4,4,1,4,1,0
86080,8,3,3,1,4,4,4,4,4,4,2
86081,52,2,2,2,3,5,3,5,3,5,5
86082,15,3,3,2,3,3,3,4,4,3,2
86083,34,4,4,3,3,3,3,5,1,3,1
86084,41,1,1,1,3,1,3,1,3,5,5
86085,36,2,2,4,5,5,5,4,5,5,2
86086,55,1,1,3,5,5,5,3,2,5,2
86087,22,5,5,2,4,4,4,4,4,4,4
86088,41,2,1,1,1,5,3,5,3,5,1
86089,39,4,4,3,4,4,4,5,5,4,1
86090,34,2,4,3,4,4,2,3,2,2,1
86091,22,2,2,3,1,1,1,1,4,1,0
86092,46,1,1,1,2,2,2,4,1,2,2
86093,32,4,3,3,4,4,4,3,3,4,2
86094,29,3,2,3,1,1,1,2,4,1,0
86095,50,3,3,3,2,5,3,3,3,3,4
86096,59,4,4,2,4,3,1,4,1,2,1
86097,39,3,1,2,5,5,5,3,5,5,1
86098,12,3,3,3,4,3,4,4,4,4,2
86099,24,3,3,3,3,3,3,5,5,3,1
86100,15,2,1,3,4,5,4,3,5,4,1
86101,31,4,4,3,2,2,2,2,5,2,4
86102,29,2,3,5,5,5,5,3,5,5,1
86103,21,1,1,2,2,2,2,4,4,2,1
86104,29,4,4,3,5,5,5,3,4,5,5
86105,54,0,0,3,3,5,3,5,3,4,4
86106,23,0,0,3,2,2,2,3,4,2,3
86107,52,2,2,2,3,4,4,4,4,5,5
86108,51,3,5,5,1,2,3,3,3,2,3
86109,29,2,3,3,2,2,2,2,3,2,2
86110,53,3,4,4,3,4,3,3,3,2,2
86111,27,1,1,2,5,5,5,3,3,5,1
86112,18,4,4,2,3,3,3,2,5,3,2
86113,24,5,5,1,3,5,3,1,1,3,4
86114,62,3,3,3,1,3,3,4,3,1,0
86115,13,3,2,1,3,3,3,3,1,3,2
86116,63,1,5,5,2,2,2,2,5,2,2
86117,28,1,4,1,3,3,3,1,3,3,4
86118,37,3,3,2,4,4,4,4,4,4,1
86119,23,2,2,4,3,2,3,3,3,3,1
86120,56,3,5,5,3,3,3,3,4,3,2
86121,30,1,1,1,5,5,5,2,3,5,5
86122,16,3,3,5,4,4,4,4,5,4,2
86123,68,4,4,4,3,4,4,5,4,5,1
86124,47,2,2,2,2,4,2,4,2,5,5
86125,35,5,2,2,5,5,5,5,4,5,5
86126,55,3,3,3,4,4,4,3,4,5,5
86127,56,4,4,2,5,5,5,4,2,5,2
86128,11,4,4,3,1,1,1,4,4,1,0
86129,67,2,2,1,4,4,2,5,2,4,1
86130,25,4,4,4,4,4,4,5,3,4,4
86131,23,3,3,3,5,4,5,3,4,5,1
86132,59,2,4,4,2,2,2,2,3,2,2
86133,42,1,1,1,3,4,4,4,4,3,3
86134,30,2,2,3,1,1,1,4,4,1,0
86135,10,3,3,3,4,4,4,4,3,4,2
86136,40,1,1,1,4,4,3,4,4,4,4
86137,69,2,2,2,3,5,5,5,5,3,4
86138,49,2,2,2,5,5,5,3,5,5,1
86139,17,2,2,4,2,2,2,1,4,2,2
86140,36,3,3,4,3,3,3,1,2,3,2
86141,26,2,2,3,1,1,1,3,4,1,0
86142,56,1,1,1,2,5,5,4,5,3,3
86143,39,0,0,3,3,4,2,3,2,5,5
86144,46,2,1,1,2,2,2,1,3,2,1
86145,50,2,1,1,5,3,2,1,2,4,1
86146,17,4,4,4,1,4,1,2,4,1,0
86147,47,3,3,3,3,3,3,3,4,3,2
86148,21,2,2,3,3,3,3,4,5,3,2
86149,31,2,1,3,5,5,5,4,4,5,1
86150,31,2,2,2,2,2,2,1,4,2,2
86151,44,4,2,2,4,4,4,4,4,4,3
86152,66,4,4,2,2,2,2,1,2,2,1
86153,54,4,4,4,5,4,5,3,5,4,4
86154,22,3,1,1,3,3,3,1,1,3,2
86155,47,3,3,3,5,3,4,3,4,3,4
86156,59,1,2,1,2,4,5,4,5,5,5
86157,59,5,4,4,5,5,5,1,4,5,5
86158,33,1,3,3,1,1,1,3,4,1,0
86159,33,3,1,1,5,5,5,5,5,5,5
86160,34,2,1,2,4,4,4,5,4,3,3
86161,50,2,2,3,3,3,2,3,2,4,2
86162,14,4,4,4,4,4,4,1,2,4,3
86163,60,5,5,5,4,5,4,3,4,3,4
86164,54,1,1,3,3,3,3,1,4,3,1
86165,37,2,2,4,4,4,4,2,4,4,2
86166,46,4,4,4,5,5,5,4,4,5,5
86167,52,4,4,2,4,2,3,1,3,3,1
86168,54,2,3,3,3,3,2,4,2,1,0
86169,46,2,2,3,5,5,5,1,4,5,2
86170,38,2,5,2,2,4,5,3,5,4,3
86171,26,4,4,4,4,4,4,2,3,4,2
86172,30,4,4,4,4,4,4,5,5,4,4
86173,43,5,5,5,4,5,4,4,4,5,5
86174,69,2,2,5,5,5,2,4,2,5,1
86175,55,2,2,2,4,2,3,2,3,2,2
86176,70,3,3,3,5,3,2,3,2,1,0
86177,47,5,5,5,3,5,5,3,5,1,3
86178,19,4,4,4,3,3,3,3,4,3,1
86179,30,1,1,3,2,2,2,4,4,2,2
86180,48,2,2,1,2,2,2,4,5,2,1
86181,30,2,5,5,2,2,2,3,4,2,2
86182,10,3,3,3,1,1,1,4,2,1,0
86183,37,3,3,5,5,5,5,1,4,5,1
86184,11,4,5,1,3,3,3,5,4,3,3
86185,44,5,5,5,4,4,5,3,5,3,4
86186,25,4,4,4,4,4,4,3,5,4,3
86187,45,5,5,5,4,4,5,3,5,5,5
86188,24,4,4,4,4,4,4,4,1,4,3
86189,39,4,4,4,3,3,5,2,5,5,5
86190,41,3,3,3,3,3,3,2,3,3,1
86191,18,4,5,5,4,5,4,1,1,4,4
86192,29,1,1,4,4,4,4,4,5,4,2
86193,43,4,4,4,4,3,4,4,4,5,5
86194,66,2,2,3,1,4,5,2,5,4,2
86195,39,4,4,4,5,5,5,1,4,5,1
86196,44,4,2,2,4,4,4,1,2,4,2
86197,37,1,1,1,3,5,4,5,4,5,5
86198,23,3,3,4,1,1,1,5,4,1,0
86199,35,5,5,4,5,5,5,3,4,5,5
86200,27,3,3,2,4,4,4,4,4,4,2
86201,62,3,5,3,3,3,3,1,4,3,1
86202,56,2,2,5,2,2,2,4,4,2,2
86203,8,1,1,2,2,2,2,5,4,2,2
86204,37,2,2,4,1,1,1,1,3,1,0
86205,56,2,4,4,1,1,1,2,4,1,0
86206,51,4,4,4,3,5,4,4,4,5,5
86207,46,2,2,5,5,4,4,5,4,5,1
86208,31,2,2,1,5,5,5,4,5,5,1
86209,60,1,3,3,1,1,1,1,2,1,0
86210,30,3,3,3,3,3,3,3,3,3,1
86211,28,2,2,2,5,5,5,4,5,5,5
86212,36,4,4,3,5,5,5,5,5,5,1
86213,65,3,3,2,1,1,1,1,5,1,0
86214,27,2,2,3,3,3,3,4,5,3,1
86215,59,3,3,1,5,5,5,4,2,5,2
86216,69,5,2,2,4,4,5,1,5,3,3
86217,12,1,1,3,1,1,1,5,4,1,0
86218,51,1,1,1,2,4,4,5,4,3,4
86219,43,5,4,5,4,4,3,3,3,3,3
86220,64,2,3,3,2,2,2,2,3,2,2
86221,32,4,4,4,4,4,4,4,3,4,3
86222,25,2,3,3,2,2,2,4,4,2,1
86223,19,4,4,4,2,2,2,3,5,2,4
86224,47,1,5,5,1,1,1,2,4,1,0
86225,25,1,1,5,1,1,1,4,4,1,0
86226,59,3,3,3,5,3,5,4,5,3,2
86227,60,2,2,2,4,4,4,5,4,5,5
86228,51,4,3,4,5,4,5,3,5,3,3
86229,53,2,2,2,2,5,2,4,2,3,3
86230,52,3,3,3,3,3,2,3,3,3,2
86231,63,1,0,4,2,2,2,1,1,2,1
86232,24,3,3,1,4,4,4,3,2,4,2
86233,45,2,2,1,2,2,4,3,4,1,0
86234,52,3,3,3,5,5,5,4,3,5,1
86235,46,3,4,2,4,3,3,2,3,4,2
86236,57,4,1,1,5,4,4,4,4,2,2
86237,42,3,3,2,2,2,2,5,5,2,2
86238,23,1,0,3,2,2,2,2,5,2,2
86239,17,1,1,3,5,5,5,1,4,5,1
86240,34,3,2,2,3,3,3,2,3,2,1
86241,20,4,4,5,5,5,5,1,4,5,2
86242,36,4,4,4,3,3,3,3,4,3,1
86243,25,4,3,3,4,4,4,4,3,4,2
86244,48,2,3,3,1,3,2,3,2,4,2
86245,76,1,1,1,1,5,4,3,4,1,3
86246,59,1,1,1,5,5,5,3,5,5,5
86247,55,2,2,2,5,5,3,4,3,5,5
86248,27,1,1,4,1,1,1,3,4,1,0
86249,29,2,2,2,4,4,4,1,4,4,3
86250,41,4,4,4,4,5,5,3,5,3,3
86251,56,4,4,4,5,5,2,5,2,3,3
86252,22,4,4,4,3,3,3,2,3,3,2
86253,57,3,3,4,3,3,3,4,4,3,2
86254,24,1,2,2,1,1,1,3,4,1,0
86255,36,4,4,4,2,5,4,5,4,3,3
86256,35,2,4,4,2,2,2,2,4,2,1
86257,34,2,2,4,5,5,5,4,3,5,2
86258,51,5,5,5,3,4,5,4,5,4,4
86259,40,3,3,2,3,3,3,2,3,3,1
86260,46,3,3,3,3,4,4,3,4,3,4
86261,65,3,3,3,5,3,5,1,5,2,1
86262,36,2,2,4,3,5,3,1,1,3,1
86263,31,2,2,3,1,1,1,3,4,1,0
86264,45,3,2,2,3,3,3,2,3,2,1
86265,25,2,2,5,3,3,3,5,4,3,2
86266,60,2,2,2,2,5,4,3,4,4,3
86267,42,3,3,3,3,5,4,3,4,1,3
86268,51,3,3,3,4,5,3,3,3,4,4
86269,33,2,4,4,2,2,2,2,4,2,2
86270,52,4,4,4,1,3,5,2,5,1,4
86271,60,1,1,2,2,2,2,5,4,2,1
86272,50,3,3,3,4,4,4,5,4,5,5
86273,25,2,2,2,2,2,2,2,3,2,1
86274,54,0,0,3,4,4,4,4,4,4,3
86275,42,2,2,2,3,5,5,5,5,5,5
86276,27,2,2,3,3,2,3,4,2,3,1
86277,7,4,4,5,2,2,2,5,5,2,2
86278,11,2,2,4,1,1,1,1,4,1,0
86279,37,3,3,3,1,1,1,4,3,1,0
86280,24,1,1,4,5,5,5,1,4,5,1
86281,22,1,1,5,1,1,1,1,3,1,0
86282,17,4,4,1,5,5,5,5,4,5,2
86283,51,5,5,5,4,2,4,2,4,5,5
86284,37,2,2,3,4,5,4,4,5,4,1
86285,32,2,2,4,3,3,3,2,3,3,2
86286,68,5,5,5,5,4,4,4,4,3,4
86287,25,3,3,4,4,3,4,1,4,4,1
86288,47,5,5,5,2,1,5,2,5,2,4
86289,10,4,4,4,2,2,2,3,4,2,4
86290,47,4,2,2,2,2,4,1,4,4,1
86291,16,4,4,4,5,5,5,3,1,5,5
86292,24,4,4,3,2,2,2,2,3,2,2
86293,58,2,4,4,1,3,2,2,2,1,0
86294,59,4,2,2,5,5,5,5,3,5,5
86295,47,2,3,3,3,2,3,1,3,4,2
86296,40,5,3,3,5,5,5,1,1,5,5
86297,42,5,5,3,4,4,4,5,4,4,4
86298,62,4,5,5,1,2,4,1,4,4,1
86299,50,1,1,1,4,4,5,3,5,3,3
86300,39,3,3,3,3,3,3,4,4,3,2
86301,12,1,1,4,3,3,3,3,3,3,2
86302,31,1,1,3,5,5,5,1,1,5,1
86303,35,2,4,2,4,4,4,2,4,2,4
86304,39,5,5,4,5,5,5,1,1,5,5
86305,36,4,4,4,3,1,5,2,5,3,4
86306,27,2,2,2,4,4,4,5,5,4,3
86307,43,4,1,4,1,5,5,5,5,5,5
86308,61,2,5,2,1,4,2,2,2,1,0
86309,26,1,1,1,3,3,3,3,5,3,3
86310,42,4,4,1,5,5,5,1,2,5,2
86311,45,4,5,5,5,3,4,3,4,1,0
86312,51,3,3,3,2,5,4,3,4,5,5
86313,22,4,4,5,1,1,1,1,3,1,3
86314,48,1,1,1,5,5,4,5,4,3,4
86315,53,4,4,4,2,4,5,3,5,5,5
86316,68,2,2,3,5,5,1,4,1,5,2
86317,58,2,2,2,5,4,5,3,5,5,5
86318,25,1,1,1,4,4,4,3,4,4,4
86319,42,3,3,3,5,4,5,5,5,4,4
86320,37,5,5,5,2,5,5,4,5,5,5
86321,38,2,2,3,4,5,3,4,3,3,1
86322,55,3,4,1,3,2,2,1,2,2,2
86323,39,4,4,3,4,4,4,3,4,4,1
86324,23,1,1,3,2,2,2,3,4,2,1
86325,22,2,2,2,4,4,4,5,5,4,2
86326,23,0,0,4,4,4,4,2,3,4,4
86327,22,3,3,3,4,4,4,1,2,4,2
86328,37,3,2,2,3,3,3,5,2,3,4
86329,24,3,1,1,3,3,3,1,4,3,1
86330,23,3,2,3,2,2,2,1,5,2,2
86331,41,4,4,4,3,4,4,4,4,3,3
86332,33,1,1,3,2,2,2,3,1,2,1
86333,31,1,1,3,5,5,5,1,2,5,1
86334,45,3,3,3,3,4,5,4,5,4,4
86335,62,3,3,3,5,5,5,5,5,5,5
86336,34,2,2,1,1,1,1,3,4,1,0
86337,48,2,3,3,2,2,2,2,3,2,1
86338,45,2,1,1,2,3,2,2,2,4,1
86339,45,5,5,5,2,4,4,3,4,4,4
86340,54,1,1,1,1,2,2,5,2,2,1
86341,39,4,4,4,2,4,4,3,4,3,3
86342,23,4,4,3,4,4,2,4,3,4,2
86343,40,3,3,3,2,4,4,3,4,5,5
86344,57,4,4,2,3,3,3,4,5,3,4
86345,40,4,4,3,5,5,5,3,4,5,2
86346,37,0,0,3,1,1,1,1,3,1,3
86347,16,2,2,4,4,4,4,4,4,4,2
86348,25,3,3,1,4,3,4,5,4,4,1
86349,58,3,3,3,2,4,4,4,4,5,5
86350,27,0,0,1,5,5,5,3,5,5,5
86351,23,5,5,2,3,3,3,3,4,3,4
86352,37,2,2,4,1,1,1,5,4,1,0
86353,28,3,3,3,4,4,4,4,4,4,3
86354,34,2,2,3,3,3,3,3,4,3,1
86355,58,2,2,2,3,5,4,4,4,3,3
86356,33,3,3,3,3,2,3,2,2,3,2
86357,51,3,3,3,5,4,4,3,4,4,3
86358,55,4,4,2,2,5,5,4,5,3,2
86359,15,4,4,4,4,4,4,1,3,4,1
86360,11,3,2,2,3,3,3,3,4,3,1
86361,50,3,3,3,3,4,3,4,5,3,1
86362,53,3,3,3,2,5,4,3,4,3,3
86363,48,4,4,4,2,5,4,5,4,5,5
86364,38,2,2,2,3,4,4,5,4,3,3
86365,26,2,3,4,5,5,5,3,3,5,1
86366,40,1,1,1,1,1,1,4,4,1,0
86367,54,3,3,4,2,2,2,1,4,2,2
86368,39,3,4,4,1,3,3,1,3,4,1
86369,47,1,1,4,5,1,2,1,2,3,1
86370,37,2,2,2,2,5,4,4,4,4,4
86371,8,3,3,3,5,5,5,4,4,5,2
86372,26,3,3,2,2,2,2,5,4,2,2
86373,21,1,1,1,1,1,1,3,4,1,0
86374,35,4,4,3,4,4,4,4,4,4,1
86375,34,2,2,2,5,4,3,3,3,3,1
86376,15,1,1,1,2,2,2,5,4,2,2
86377,21,3,3,2,4,3,4,5,4,4,2
86378,23,3,3,2,5,1,5,4,4,5,1
86379,40,2,2,5,3,3,3,3,5,3,2
86380,29,2,2,4,1,1,1,1,3,1,0
86381,55,5,4,5,5,5,5,4,5,5,5
86382,39,3,4,4,3,3,3,4,4,3,1
86383,32,2,3,2,2,2,2,4,4,2,1
86384,27,5,5,4,2,4,2,4,4,2,4
86385,31,1,1,1,5,5,5,5,4,5,2
86386,47,2,2,3,5,5,1,4,1,4,1
86387,25,5,5,5,3,3,3,3,5,3,4
86388,29,5,5,2,5,5,2,5,3,5,5
86389,62,4,4,4,2,5,5,4,5,5,2
86390,31,5,5,5,4,4,4,4,4,4,4
86391,39,4,4,3,4,4,4,3,3,4,1
86392,11,1,5,5,1,1,1,4,3,1,0
86393,26,2,2,4,4,4,4,4,5,4,1
86394,53,5,5,5,4,4,4,5,4,4,4
86395,55,1,4,1,4,4,4,5,4,3,3
86396,29,3,3,1,3,1,3,4,4,3,2
86397,46,4,4,1,3,3,3,3,4,3,4
86398,44,2,2,2,5,5,3,5,3,4,4
86399,59,2,3,4,3,3,5,3,5,4,2
86400,38,3,4,4,3,3,3,5,5,3,3
86401,30,3,3,2,5,5,5,5,4,5,1
86402,7,0,0,3,3,3,3,3,5,3,3
86403,8,3,3,3,3,3,3,4,4,3,2
86404,59,2,2,2,4,4,4,4,4,1,3
86405,32,4,3,5,5,5,5,3,5,5,1
86406,63,1,1,1,5,3,4,4,4,5,5
86407,59,2,2,2,2,4,5,4,5,3,3
86408,42,2,3,3,2,2,2,1,3,2,2
86409,45,5,5,5,2,5,4,4,4,3,4
86410,25,1,1,4,2,2,2,4,3,2,1
86411,29,4,4,4,4,4,4,4,3,4,2
86412,53,3,4,4,1,4,3,1,3,1,3
86413,32,2,2,2,2,5,2,5,2,2,1
86414,24,4,4,3,4,4,4,2,4,4,2
86415,25,3,3,4,2,2,2,2,4,2,2
86416,22,4,4,4,4,2,4,5,4,4,1
86417,22,5,5,4,5,5,5,3,4,5,5
86418,36,2,1,1,2,2,2,1,2,2,4
86419,51,3,3,3,3,5,4,4,4,5,5
86420,47,1,1,1,4,4,5,5,5,4,4
86421,51,2,2,2,5,5,3,4,3,5,5
86422,38,1,0,3,5,5,5,4,5,5,1
86423,29,4,3,4,4,4,4,4,4,4,3
86424,12,4,3,5,3,3,3,5,5,3,3
86425,49,4,4,4,3,4,1,5,1,5,5
86426,44,2,2,2,3,4,4,5,4,5,5
86427,47,4,4,4,4,5,5,4,5,4,3
86428,60,4,4,4,3,5,5,1,5,3,4
86429,35,5,2,2,5,5,5,2,5,5,5
86430,51,2,4,4,3,3,2,2,2,2,2
86431,42,3,3,4,2,4,5,3,5,4,2
86432,21,4,5,5,3,3,3,3,4,3,4
86433,22,3,4,3,4,3,4,3,3,4,2
86434,62,2,5,3,5,5,3,3,3,4,2
86435,19,2,1,1,2,3,2,3,3,2,2
86436,30,5,5,4,5,5,5,4,4,5,5
86437,25,5,5,1,2,2,2,4,5,2,3
86438,18,3,3,2,1,4,1,5,4,1,0
86439,29,1,2,2,1,1,1,1,3,1,0
86440,44,3,3,3,2,5,4,2,4,1,4
86441,18,3,3,3,5,5,5,5,5,5,2
86442,65,1,1,4,2,2,2,3,3,2,1
86443,52,1,5,1,2,5,4,3,4,4,4
86444,39,4,4,3,3,3,3,4,4,3,3
86445,61,1,1,1,1,1,1,1,2,1,0
86446,28,0,0,2,1,1,1,5,5,1,4
86447,23,4,4,3,3,3,3,2,3,3,3
86448,57,2,2,2,3,5,3,4,3,3,3
86449,48,5,4,4,5,5,5,1,3,5,5
86450,41,4,4,3,3,1,3,3,4,3,1
86451,49,4,4,4,3,4,4,5,4,5,5
86452,34,3,2,2,1,1,1,5,5,1,0
86453,52,5,1,1,5,1,5,2,5,4,4
86454,67,3,4,4,2,2,3,2,3,1,0
86455,12,3,3,3,3,3,3,3,3,3,1
86456,62,4,4,2,4,5,5,3,5,3,3
86457,45,5,5,5,3,3,4,3,4,4,3
86458,47,5,5,5,2,4,5,5,5,5,5
86459,23,1,2,1,3,3,3,3,5,3,2
86460,45,2,2,3,1,1,1,5,4,1,0
86461,51,5,3,3,5,5,5,2,5,5,5
86462,41,2,2,4,5,5,5,4,4,5,1
86463,23,1,1,1,1,1,1,2,4,1,0
86464,46,4,3,2,5,5,5,3,5,5,5
86465,38,4,4,4,3,5,5,3,5,4,4
86466,37,3,3,3,4,4,5,2,5,4,4
86467,24,1,1,2,5,5,5,4,1,5,2
86468,57,4,4,4,2,4,4,3,4,5,5
86469,11,4,5,3,5,1,5,3,5,5,5
86470,58,4,4,3,2,2,2,5,4,2,2
86471,45,3,3,3,3,5,4,3,4,3,3
86472,39,2,2,2,5,2,2,2,2,4,2
86473,8,2,3,3,3,2,1,2,1,2,2
86474,49,5,5,5,3,4,4,4,4,3,3
86475,24,3,3,1,4,4,4,5,2,4,2
86476,23,2,2,2,2,5,3,5,5,5,2
86477,60,2,2,2,4,4,5,3,5,4,4
86478,24,3,5,5,3,3,3,1,3,3,1
86479,50,1,1,1,5,3,4,2,4,3,3
86480,60,2,2,1,2,3,2,3,2,3,2
86481,47,2,2,3,3,2,2,4,2,3,2
86482,31,4,5,1,4,4,4,3,3,4,2
86483,55,2,2,2,2,2,2,4,4,2,1
86484,23,0,0,2,5,5,5,5,5,5,5
86485,25,5,5,5,4,4,4,4,4,4,4
86486,39,1,1,1,2,4,3,3,3,3,4
86487,27,3,4,3,5,5,5,5,4,5,1
86488,35,3,2,2,5,3,1,4,1,3,1
86489,38,2,4,4,2,2,2,4,4,2,1
86490,45,3,3,3,5,3,3,4,3,3,1
86491,51,4,1,1,4,4,4,5,1,4,4
86492,52,5,5,5,5,5,4,4,4,3,4
86493,15,2,0,5,3,3,3,5,4,3,1
86494,29,1,1,4,5,5,5,5,3,5,2
86495,53,2,2,2,4,5,4,5,4,4,3
86496,57,3,4,2,1,4,3,2,3,3,2
86497,18,3,0,2,0,5,5,5,5,5,1
86498,22,3,3,3,4,4,4,2,4,4,2
86499,43,5,5,5,5,5,4,5,4,3,4
86500,64,3,3,3,3,3,5,4,5,2,2
86501,44,2,1,1,5,2,2,4,2,4,1
86502,30,2,2,5,2,4,2,3,5,2,2
86503,60,5,5,5,5,5,3,5,3,5,5
86504,19,3,3,3,4,4,4,3,5,4,4
86505,21,4,4,4,4,2,4,5,5,4,4
86506,18,3,3,3,2,4,2,2,2,2,2
86507,46,1,1,1,5,5,2,4,2,4,4
86508,40,2,2,2,4,5,5,3,5,3,3
86509,75,2,2,2,4,4,2,4,2,4,2
86510,47,1,1,2,1,2,1,1,1,3,1
86511,26,2,2,1,1,1,1,4,3,1,0
86512,27,3,3,1,4,4,4,3,4,4,1
86513,60,4,4,3,3,3,3,3,4,3,2
86514,52,3,0,3,1,3,5,1,5,2,2
86515,62,3,3,2,1,1,1,2,5,1,0
86516,57,2,2,3,2,4,3,5,3,4,1
86517,46,1,1,1,2,5,3,3,3,3,2
86518,22,4,5,1,4,1,4,3,5,4,2
86519,44,5,2,5,3,5,4,3,4,5,5
86520,25,5,5,2,3,3,3,5,5,3,3
86521,23,3,3,4,4,2,4,3,3,4,1
86522,29,4,2,2,4,4,4,3,3,4,1
86523,37,2,2,2,5,5,5,2,4,5,2
86524,41,5,5,5,2,4,4,4,4,3,3
86525,13,3,3,4,4,4,4,2,4,4,1
86526,28,1,1,3,2,4,2,5,5,2,2
86527,41,2,2,3,2,2,2,2,3,2,1
86528,28,4,4,5,5,5,5,4,5,5,5
86529,38,2,2,2,1,3,2,1,2,1,0
86530,42,2,2,2,4,4,5,4,5,3,4
86531,30,2,2,2,2,2,2,4,4,2,2
86532,28,3,3,3,3,3,3,1,2,3,1
86533,44,3,5,3,4,4,2,4,2,4,1
86534,18,1,1,1,4,4,4,4,4,4,3
86535,56,1,1,1,5,4,4,1,4,4,4
86536,14,3,3,2,4,4,4,1,2,4,1
86537,32,2,2,2,4,4,4,4,5,4,4
86538,39,1,1,1,2,2,4,2,5,2,4
86539,29,3,3,2,1,1,1,5,2,1,0
86540,20,3,2,2,3,3,3,1,4,3,2
